state,year,district,candidate ID,party code,candidate incumbency,candidate votes won,won election?,total votes,dem votes,rep_votes,other_votes,candidate name
MT,2012,14,"SCHWADERER, NICHOLAS",200,0,2408,1,4892,1431,2408,1053,"SCHWADERER, NICHOLAS"
MT,2012,15,"CALFBOSSRIBS, FORRESTINA (FROSTY)",100,0,1969,1,3415,1969,1446,0,"CALFBOSSRIBS, FORRESTINA (FROSTY)"
MT,2012,15,"READ, JOE",200,1,1446,0,3415,1969,1446,0,"READ, JOE"
MT,2012,16,"EVANS, LILA J.",200,1,960,0,7552,6592,960,0,"EVANS, LILA J."
MT,2012,16,"WHITFORD, LEA",100,0,1934,1,7552,6592,960,0,"WHITFORD, LEA"
MT,2012,17,"CLARK, CHRISTY",200,1,2362,1,11535,5782,5753,0,"CLARK, CHRISTY"
MT,2012,17,"HENNING, MIKE",100,0,1959,0,11535,5782,5753,0,"HENNING, MIKE"
MT,2012,18,"MCCARTY, COLTER",100,0,1752,0,14212,5324,8888,0,"MCCARTY, COLTER"
MT,2012,18,"OHARA, JESSE ALLEN",200,1,3412,1,14212,5324,8888,0,"OHARA, JESSE ALLEN"
MT,2012,19,"HAGAN, ROGER A.",200,0,2609,1,13359,4821,8538,0,"HAGAN, ROGER A."
MT,2012,19,"LIEBERT, RICHARD D.",100,0,1979,0,13359,4821,8538,0,"LIEBERT, RICHARD D."
MT,2012,20,"FITZPATRICK, STEVE",200,1,1768,1,3425,1657,1768,0,"FITZPATRICK, STEVE"
MT,2012,20,"LOVE, LINDSAY",100,0,1657,0,3425,1657,1768,0,"LOVE, LINDSAY"
MT,2012,21,"PRICE, JEAN",100,1,2032,1,8167,6534,1633,0,"PRICE, JEAN"
MT,2012,21,"SEM, STEVEN R.",200,0,1633,0,8167,6534,1633,0,"SEM, STEVEN R."
MT,2012,22,"PAUL, GEORGE",200,0,1415,0,11788,4186,7602,0,"PAUL, GEORGE"
MT,2012,22,"SCHREINER, CASEY",100,0,1638,1,11788,4186,7602,0,"SCHREINER, CASEY"
MT,2012,23,"BOLAND, CARLIE",100,1,1780,1,2938,1780,1158,0,"BOLAND, CARLIE"
MT,2012,23,"FLAHERTY, PATRICK",200,0,1158,0,2938,1780,1158,0,"FLAHERTY, PATRICK"
MT,2012,24,"GLOVER, TOM",100,0,849,0,11067,5217,5850,0,"GLOVER, TOM"
MT,2012,24,"HOVEN, BRIAN E.",200,1,1203,1,11067,5217,5850,0,"HOVEN, BRIAN E."
MT,2012,25,"JACOBSON, TOM",100,0,2571,1,5068,2571,2497,0,"JACOBSON, TOM"
MT,2012,25,"LONEY, CLEVE J.",200,1,2497,0,5068,2571,2497,0,"LONEY, CLEVE J."
MT,2012,26,"MARTIN, TIMOTHY",400,0,984,0,9646,6070,2592,984,"MARTIN, TIMOTHY"
MT,2012,26,"MEHLHOFF, ROBERT",100,1,2391,1,9646,6070,2592,984,"MEHLHOFF, ROBERT"
MT,2012,27,"COOK, ROB",200,1,3172,1,9811,3225,6586,0,"COOK, ROB"
MT,2012,28,"HOLLANDSWORTH, ROY",200,1,3514,1,3514,0,3514,0,"HOLLANDSWORTH, ROY"
MT,2012,29,"OSMUNDSON, RYAN",200,1,3664,1,3664,0,3664,0,"OSMUNDSON, RYAN"
MT,2012,30,"HARRIS, BILL",200,1,4068,1,4068,0,4068,0,"HARRIS, BILL"
MT,2012,31,"SMITH, BRIDGET",100,0,1986,1,1986,1986,0,0,"SMITH, BRIDGET"
MT,2012,32,"BROCKIE, CLARENA M.",100,0,2409,1,2409,2409,0,0,"BROCKIE, CLARENA M."
MT,2012,33,"HANSEN, KRIS",200,1,1979,1,11685,7156,4529,0,"HANSEN, KRIS"
MT,2012,33,"SKORNOGOSKI, BRENDA",100,0,1667,0,11685,7156,4529,0,"SKORNOGOSKI, BRENDA"
MT,2012,34,"SLOAN, KAREN S.",100,0,1594,0,15964,6038,9926,0,"SLOAN, KAREN S."
MT,2012,34,"WARBURTON, WENDY",200,1,1932,1,15964,6038,9926,0,"WARBURTON, WENDY"
MT,2012,35,"HOPSTAD, FLOYD R.",100,0,1529,0,4481,1529,2952,0,"HOPSTAD, FLOYD R."
MT,2012,35,"LANG, MIKE L.",200,0,2952,1,4481,1529,2952,0,"LANG, MIKE L."
MT,2012,36,"KNUDSEN, AUSTIN",200,1,3488,1,13889,3011,10878,0,"KNUDSEN, AUSTIN"
MT,2012,37,"HALVORSON, DAVID",200,0,3745,1,12853,5417,7436,0,"HALVORSON, DAVID"
MT,2012,38,"DOANE, ALAN",200,0,2461,1,10515,8054,2461,0,"DOANE, ALAN"
MT,2012,38,"HICKS, JIM",100,0,1847,0,10515,8054,2461,0,"HICKS, JIM"
MT,2012,39,"RANDALL, LEE",200,1,4225,1,4225,0,4225,0,"RANDALL, LEE"
MT,2012,40,"MCCHESNEY, BILL",100,1,3121,1,3121,3121,0,0,"MCCHESNEY, BILL"
MT,2012,41,"PEPPERS, PATRICIA RAE",100,0,1359,1,11710,7058,4652,0,"PEPPERS, PATRICIA RAE"
MT,2012,41,"SMALL, STERLING",200,1,1054,0,11710,7058,4652,0,"SMALL, STERLING"
MT,2012,42,"PEASELOPEZ, CAROLYN",100,1,2610,1,2610,2610,0,0,"PEASELOPEZ, CAROLYN"
MT,2012,43,"ANKNEY, DUANE",200,1,3459,1,12156,5497,6659,0,"ANKNEY, DUANE"
MT,2012,43,"PERKINS, GARY",100,0,1161,0,12156,5497,6659,0,"PERKINS, GARY"
MT,2012,44,"MCNIVEN, JONATHAN",200,1,2567,1,4172,1605,2567,0,"MCNIVEN, JONATHAN"
MT,2012,44,"YOVETICH, WALLACE",100,0,1605,0,4172,1605,2567,0,"YOVETICH, WALLACE"
MT,2012,45,"BERRY, TOM",200,1,3252,1,15715,5071,9761,883,"BERRY, TOM"
MT,2012,45,"HAGSTROM, CAROLEE",100,0,1299,0,15715,5071,9761,883,"HAGSTROM, CAROLEE"
MT,2012,46,"FISCUS, CLAYTON",200,0,5762,1,15676,5934,9742,0,"FISCUS, CLAYTON"
MT,2012,47,"RUMPH, DALE E.",100,0,2182,0,15305,8858,6447,0,"RUMPH, DALE E."
MT,2012,47,"ZOLNIKOV, DANIEL",200,0,2930,1,15305,8858,6447,0,"ZOLNIKOV, DANIEL"
MT,2012,48,"KARY, DOUGLAS",200,1,2454,1,4176,1722,2454,0,"KARY, DOUGLAS"
MT,2012,48,"WELLS, RITA",100,0,1722,0,4176,1722,2454,0,"WELLS, RITA"
MT,2012,49,"MCNALLY, MARY",100,1,1949,1,3159,1949,1210,0,"MCNALLY, MARY"
MT,2012,49,"STARK, TIM",200,0,1210,0,3159,1949,1210,0,"STARK, TIM"
MT,2012,50,"LENZ, DENNIS R.",200,0,2243,1,14010,7802,6208,0,"LENZ, DENNIS R."
MT,2012,50,"WILLIS, DEBORAH D.",100,0,1858,0,14010,7802,6208,0,"WILLIS, DEBORAH D."
MT,2012,51,"MCCARTHY, KELLY",100,0,1985,1,2941,1985,956,0,"MCCARTHY, KELLY"
MT,2012,51,"MUKADAM, TAJ",200,0,956,0,2941,1985,956,0,"MUKADAM, TAJ"
MT,2012,52,"COURT, VIRGINIA",100,1,2122,1,3435,2122,1313,0,"COURT, VIRGINIA"
MT,2012,52,"OLSON, KASSIDY",200,0,1313,0,3435,2122,1313,0,"OLSON, KASSIDY"
MT,2012,53,"HAGSTROM, DAVE",200,0,1825,1,3446,1621,1825,0,"HAGSTROM, DAVE"
MT,2012,53,"SANDS, JOSEPH",100,0,1621,0,3446,1621,1825,0,"SANDS, JOSEPH"
MT,2012,54,"LEWIS, DAVID",200,0,1359,0,3290,1931,1359,0,"LEWIS, DAVID"
MT,2012,54,"MACDONALD, MARGARET E. (MARGIE)",100,1,1931,1,3290,1931,1359,0,"MACDONALD, MARGARET E. (MARGIE)"
MT,2012,55,"SMITH, CARY",200,1,3297,1,5221,1924,3297,0,"SMITH, CARY"
MT,2012,55,"WINGER, BOB",100,0,1924,0,5221,1924,3297,0,"WINGER, BOB"
MT,2012,56,"JONES, DON",200,0,4255,1,4255,0,4255,0,"JONES, DON"
MT,2012,57,"LASZLOFFY, SARAH",200,0,4775,1,6773,1998,4775,0,"LASZLOFFY, SARAH"
MT,2012,57,"WHITING, SEAN",100,0,1998,0,6773,1998,4775,0,"WHITING, SEAN"
MT,2012,58,"KERNS, KRAYTON D.",200,1,2665,1,4554,1889,2665,0,"KERNS, KRAYTON D."
MT,2012,58,"OLSON, COLE",100,0,1889,0,4554,1889,2665,0,"OLSON, COLE"
MT,2012,59,"BECK, PAUL",100,0,2514,0,5177,2514,2663,0,"BECK, PAUL"
MT,2012,59,"BLYTON, JOANNE G.",200,1,2663,1,5177,2514,2663,0,"BLYTON, JOANNE G."
MT,2012,60,"DICKEY, JIM",100,0,1538,0,5018,1538,3480,0,"DICKEY, JIM"
MT,2012,60,"HOWARD, DAVID",200,1,3480,1,5018,1538,3480,0,"HOWARD, DAVID"
MT,2012,61,"REDFIELD, ALAN",200,0,4487,1,4487,0,4487,0,"REDFIELD, ALAN"
MT,2012,62,"NEILL, REILLY",100,0,2431,1,4528,2431,2097,0,"NEILL, REILLY"
MT,2012,62,"SKATTUM, DAN",200,1,2097,0,4528,2431,2097,0,"SKATTUM, DAN"
MT,2012,63,"BURNETT, TOM",200,1,3425,0,6992,3567,3425,0,"BURNETT, TOM"
MT,2012,63,"WILMER, FRANKE",100,1,3567,1,6992,3567,3425,0,"WILMER, FRANKE"
MT,2012,64,"FIELD, CLINT",200,0,2175,0,5883,3708,2175,0,"FIELD, CLINT"
MT,2012,64,"WOODS, TOM",100,0,3708,1,5883,3708,2175,0,"WOODS, TOM"
MT,2012,65,"MAHAN, NICHOLAS",200,0,989,0,3287,2298,989,0,"MAHAN, NICHOLAS"
MT,2012,65,"WILLIAMS, KATHLEEN",100,1,2298,1,3287,2298,989,0,"WILLIAMS, KATHLEEN"
MT,2012,66,"POMNICHOWSKI, JENNIFER J. P.",100,0,3270,1,4768,3270,1498,0,"POMNICHOWSKI, JENNIFER J. P."
MT,2012,66,"PONTE, DAVE",200,0,1498,0,4768,3270,1498,0,"PONTE, DAVE"
MT,2012,67,"VANCE, GORDON",200,1,5548,1,5548,0,5548,0,"VANCE, GORDON"
MT,2012,68,"FLYNN, KELLY",200,1,4724,1,4724,0,4724,0,"FLYNN, KELLY"
MT,2012,69,"WASHBURN, TED",200,1,5642,1,5642,0,5642,0,"WASHBURN, TED"
MT,2012,70,"BUONAMICI, APRIL",100,0,2347,0,6366,2347,3182,837,"BUONAMICI, APRIL"
MT,2012,70,"BURKE, CHRISTOPHER",400,0,837,0,6366,2347,3182,837,"BURKE, CHRISTOPHER"
MT,2012,70,"WHITE, KERRY E.",200,0,3182,1,6366,2347,3182,837,"WHITE, KERRY E."
MT,2012,71,"MILLER, KIM",400,0,2481,0,5792,0,3311,2481,"MILLER, KIM"
MT,2012,71,"SHAW, RAY L.",200,0,3311,1,5792,0,3311,2481,"SHAW, RAY L."
MT,2012,72,"DUFFY, NORMA J.",100,0,1186,0,4663,1186,3477,0,"DUFFY, NORMA J."
MT,2012,72,"WELBORN, JEFFREY",200,1,3477,1,4663,1186,3477,0,"WELBORN, JEFFREY"
MT,2012,73,"NOONAN, PAT",100,1,2788,1,4218,2788,1430,0,"NOONAN, PAT"
MT,2012,73,"WOLD, GARY",200,0,1430,0,4218,2788,1430,0,"WOLD, GARY"
MT,2012,74,"LYNCH, RYAN",100,0,2675,1,4886,2675,2211,0,"LYNCH, RYAN"
MT,2012,74,"YATES, MAX",200,1,2211,0,4886,2675,2211,0,"YATES, MAX"
MT,2012,75,"MCCLAFFERTY, EDITH",100,1,2875,1,3943,2875,1068,0,"MCCLAFFERTY, EDITH"
MT,2012,75,"MILLER, GREG",200,0,1068,0,3943,2875,1068,0,"MILLER, GREG"
MT,2012,76,"CURTIS, AMANDA",100,0,2827,1,2827,2827,0,0,"CURTIS, AMANDA"
MT,2012,77,"LYTHGOE, ADAM",100,0,2418,0,5602,2418,3184,0,"LYTHGOE, ADAM"
MT,2012,77,"WAGONER, KIRK B.",200,0,3184,1,5602,2418,3184,0,"WAGONER, KIRK B."
MT,2012,78,"COHENOUR, JOE",100,0,2116,0,4427,2116,2311,0,"COHENOUR, JOE"
MT,2012,78,"GIBSON, STEVE",200,1,2311,1,4427,2116,2311,0,"GIBSON, STEVE"
MT,2012,79,"DIAZ, MARK",200,0,1850,0,4877,3027,1850,0,"DIAZ, MARK"
MT,2012,79,"HUNTER, CHUCK",100,1,3027,1,4877,3027,1850,0,"HUNTER, CHUCK"
MT,2012,80,"BANGERTER, LIZ",200,1,2835,1,5108,2273,2835,0,"BANGERTER, LIZ"
MT,2012,80,"YOUNG, KELSEN",100,0,2273,0,5108,2273,2835,0,"YOUNG, KELSEN"
MT,2012,81,"HOLLENBAUGH, GALEN",100,1,2919,1,4012,2919,1093,0,"HOLLENBAUGH, GALEN"
MT,2012,81,"LASSLE, RONALD",200,0,1093,0,4012,2919,1093,0,"LASSLE, RONALD"
MT,2012,82,"ECK, JENNY",100,0,2789,1,5154,2789,2365,0,"ECK, JENNY"
MT,2012,82,"HUNTHAUSEN, SAMUEL J.",200,0,2365,0,5154,2789,2365,0,"HUNTHAUSEN, SAMUEL J."
MT,2012,83,"CLARK, MARLA C.",100,0,1866,0,5123,1866,3257,0,"CLARK, MARLA C."
MT,2012,83,"GALT, WYLIE",200,0,3257,1,5123,1866,3257,0,"GALT, WYLIE"
MT,2012,84,"MILLER, MIKE",200,1,3631,1,5564,1496,3631,437,"MILLER, MIKE"
MT,2012,84,"SHEETS, EVERETT G.",100,0,1496,0,5564,1496,3631,437,"SHEETS, EVERETT G."
MT,2012,84,"VANDEVENDER, SCOTT",400,0,437,0,5564,1496,3631,437,"VANDEVENDER, SCOTT"
MT,2012,85,"PERKINS, JOHN (SCOTT)",200,0,1463,0,3036,1573,1463,0,"PERKINS, JOHN (SCOTT)"
MT,2012,85,"PIERSON, GORDON JR.",100,0,1573,1,3036,1573,1463,0,"PIERSON, GORDON JR."
MT,2012,86,"GAGLIANO, ELENA",200,0,1379,0,4505,3126,1379,0,"GAGLIANO, ELENA"
MT,2012,86,"SWANSON, KATHY",100,1,3126,1,4505,3126,1379,0,"SWANSON, KATHY"
MT,2012,87,"CONNELL, PATRICK",200,1,3749,1,5477,1277,3749,451,"CONNELL, PATRICK"
MT,2012,87,"FISHER, KAREN",400,0,451,0,5477,1277,3749,451,"FISHER, KAREN"
MT,2012,87,"WISNIEWSKI, JAN",100,0,1277,0,5477,1277,3749,451,"WISNIEWSKI, JAN"
MT,2012,88,"EHLI, RON",200,1,2883,1,4915,1815,2883,217,"EHLI, RON"
MT,2012,88,"ERICKSON, PAM",100,0,1815,0,4915,1815,2883,217,"ERICKSON, PAM"
MT,2012,88,"RODRIGUEZ, STEPHEN",400,0,217,0,4915,1815,2883,217,"RODRIGUEZ, STEPHEN"
MT,2012,89,"BALLANCE, NANCY",200,0,3657,1,5700,1670,3657,373,"BALLANCE, NANCY"
MT,2012,89,"ELWELL, ANDY",400,0,373,0,5700,1670,3657,373,"ELWELL, ANDY"
MT,2012,89,"STEFFES, PEGGY",100,0,1670,0,5700,1670,3657,373,"STEFFES, PEGGY"
MT,2012,90,"GREEF, EDWARD",200,1,3552,1,4867,0,3552,1315,"GREEF, EDWARD"
MT,2012,90,"MARTIN, TOBIAS Z.",400,0,1315,0,4867,0,3552,1315,"MARTIN, TOBIAS Z."
MT,2012,91,"ERICKSON, CHUCK",100,0,2232,0,4509,2232,2277,0,"ERICKSON, CHUCK"
MT,2012,91,"MOORE, DAVID (DOC)",200,0,2277,1,4509,2232,2277,0,"MOORE, DAVID (DOC)"
MT,2012,92,"BENNETT, BRYCE",100,1,3712,1,5574,3712,1862,0,"BENNETT, BRYCE"
MT,2012,92,"VARKUZA, PAUL",200,0,1862,0,5574,3712,1862,0,"VARKUZA, PAUL"
MT,2012,93,"COFFIN, DOUGLAS",100,0,3475,1,5335,3475,1860,0,"COFFIN, DOUGLAS"
MT,2012,93,"SIMPSON, BRANDON",200,0,1860,0,5335,3475,1860,0,"SIMPSON, BRANDON"
MT,2012,94,"HELLEGAARD, LYN",200,0,1834,0,5105,3271,1834,0,"HELLEGAARD, LYN"
MT,2012,94,"HILL, ELLIE",100,1,3271,1,5105,3271,1834,0,"HILL, ELLIE"
MT,2012,95,"MEYER, KAREN K.",200,0,1726,0,4732,3006,1726,0,"MEYER, KAREN K."
MT,2012,95,"STEENBERG, TOM",100,0,3006,1,4732,3006,1726,0,"STEENBERG, TOM"
MT,2012,96,"BAKER, JON",200,0,1551,0,4639,3088,1551,0,"BAKER, JON"
MT,2012,96,"SQUIRES, CAROLYN",100,1,3088,1,4639,3088,1551,0,"SQUIRES, CAROLYN"
MT,2012,97,"SANDERS, GARY E.",200,0,1649,0,4815,3166,1649,0,"SANDERS, GARY E."
MT,2012,97,"WILSON, NANCY",100,0,3166,1,4815,3166,1649,0,"WILSON, NANCY"
MT,2012,98,"GURSKY, JENIFER",100,0,3472,1,5940,3472,2468,0,"GURSKY, JENIFER"
MT,2012,98,"JONES, LARRY",200,0,2468,0,5940,3472,2468,0,"JONES, LARRY"
MT,2012,99,"DUDIK, KIMBERLY",100,0,3792,1,5691,3792,1899,0,"DUDIK, KIMBERLY"
MT,2012,99,"MARBUT, GARY",200,0,1899,0,5691,3792,1899,0,"MARBUT, GARY"
MT,2012,100,"ANDREWS, DAVE",100,0,2049,0,4655,2049,2606,0,"ANDREWS, DAVE"
MT,2012,100,"EDMUNDS, CHAMP",200,1,2606,1,4655,2049,2606,0,"EDMUNDS, CHAMP"
NC,2012,1,"LUTON, BILL",100,0,16663,0,125617,60377,65240,0,"LUTON, BILL"
NC,2012,1,"STEINBURG, BOB",200,0,21505,1,125617,60377,65240,0,"STEINBURG, BOB"
NC,2012,2,"KARAN, TIMOTHY",200,0,15587,0,121337,51877,69460,0,"KARAN, TIMOTHY"
NC,2012,2,"WILKINS, W. A. (WINKIE)",100,1,20398,1,121337,51877,69460,0,"WILKINS, W. A. (WINKIE)"
NC,2012,3,"CAYTON, ROBERT B.",100,0,14320,0,100982,80171,20811,0,"CAYTON, ROBERT B."
NC,2012,3,"SPECIALE, MICHAEL",200,0,20811,1,100982,80171,20811,0,"SPECIALE, MICHAEL"
NC,2012,4,"DIXON, JIMMY",200,1,20371,1,119349,73562,44734,1053,"DIXON, JIMMY"
NC,2012,4,"HAYES, KEVIN E.",400,0,1053,0,119349,73562,44734,1053,"HAYES, KEVIN E."
NC,2012,4,"JUDGE, REBECCA H.",100,0,9896,0,119349,73562,44734,1053,"JUDGE, REBECCA H."
NC,2012,5,"MOBLEY, ANNIE WARD",100,1,27458,1,87106,87106,0,0,"MOBLEY, ANNIE WARD"
NC,2012,6,"LAWSON, MATTIE",200,0,20298,0,79626,20756,58870,0,"LAWSON, MATTIE"
NC,2012,6,"TINE, PAUL",100,0,20756,1,79626,20756,58870,0,"TINE, PAUL"
NC,2012,7,"BRYANT, ANGELA R.",100,1,27761,1,87881,27761,60120,0,"BRYANT, ANGELA R."
NC,2012,8,"BIBBS, MARK",100,0,17982,0,139202,56901,82301,0,"BIBBS, MARK"
NC,2012,8,"MARTIN, SUSAN",200,0,24019,1,139202,56901,82301,0,"MARTIN, SUSAN"
NC,2012,9,"BROWN, BRIAN",200,0,19780,1,136196,63461,72735,0,"BROWN, BRIAN"
NC,2012,9,"MCLAWHORN, MARIAN NELSON",100,1,18644,0,136196,63461,72735,0,"MCLAWHORN, MARIAN NELSON"
NC,2012,10,"BELL, JOHN",200,0,24475,1,85517,12270,73247,0,"BELL, JOHN"
NC,2012,10,"HARDISON, JIM BABE",100,0,12270,0,85517,12270,73247,0,"HARDISON, JIM BABE"
NC,2012,11,"HALL, DUANE",100,0,27247,1,114665,61538,53127,0,"HALL, DUANE"
NC,2012,12,"DANCY, JIM",200,0,11443,0,107653,58401,49252,0,"DANCY, JIM"
NC,2012,12,"GRAHAM, GEORGE",100,0,22064,1,107653,58401,49252,0,"GRAHAM, GEORGE"
NC,2012,13,"MCELRAFT, PATRICIA (PAT)",200,1,28416,1,96912,46974,46186,3752,"MCELRAFT, PATRICIA (PAT)"
NC,2012,13,"RIKE, WYATT",400,0,3752,0,96912,46974,46186,3752,"RIKE, WYATT"
NC,2012,14,"CLEVELAND, GEORGE G.",200,1,15861,1,88513,72652,15861,0,"CLEVELAND, GEORGE G."
NC,2012,15,"SHEPARD, PHILLIP",200,1,12111,1,123142,49050,74092,0,"SHEPARD, PHILLIP"
NC,2012,16,"MILLIS, CHRIS",200,0,22254,1,91659,69405,22254,0,"MILLIS, CHRIS"
NC,2012,17,"ILER, FRANK",200,1,27578,1,148084,63405,84679,0,"ILER, FRANK"
NC,2012,17,"WASHINGTON, LUNDIA",100,0,14107,0,148084,63405,84679,0,"WASHINGTON, LUNDIA"
NC,2012,18,"HAMILTON, SUSI",100,1,22588,1,126720,63485,63235,0,"HAMILTON, SUSI"
NC,2012,18,"HARMATI, LOUIS",200,0,11362,0,126720,63485,63235,0,"HARMATI, LOUIS"
NC,2012,19,"DAVIS, TED JR.",200,0,22958,1,107333,47067,60266,0,"DAVIS, TED JR."
NC,2012,19,"SWEARINGEN, EMILIE",100,0,15131,0,107333,47067,60266,0,"SWEARINGEN, EMILIE"
NC,2012,20,"CATLIN, RICK",200,0,25282,1,115134,89852,25282,0,"CATLIN, RICK"
NC,2012,20,"GALE, TOM",100,0,14179,0,115134,89852,25282,0,"GALE, TOM"
NC,2012,21,"BELL, LARRY M.",100,1,25631,1,83436,83436,0,0,"BELL, LARRY M."
NC,2012,22,"BRISSON, WILLIAM",100,1,21187,1,124401,88671,35730,0,"BRISSON, WILLIAM"
NC,2012,23,"TOLSON, JOE PAT",100,1,30670,1,138056,102589,35467,0,"TOLSON, JOE PAT"
NC,2012,24,"BUTTERFIELD, JEAN FARMER",100,0,28724,1,93559,28724,51230,13605,"BUTTERFIELD, JEAN FARMER"
NC,2012,25,"COLLINS, JEFFREY L. (JEFF)",200,1,24434,1,122664,58724,63940,0,"COLLINS, JEFFREY L. (JEFF)"
NC,2012,25,"MILLS, JANICE (JAN)",100,0,14164,0,122664,58724,63940,0,"MILLS, JANICE (JAN)"
NC,2012,26,"BUBENIK, JENIFER",100,0,15633,0,134126,52725,81401,0,"BUBENIK, JENIFER"
NC,2012,26,"DAUGHTRY, N. LEO",200,1,23125,1,134126,52725,81401,0,"DAUGHTRY, N. LEO"
NC,2012,27,"SHEARIN, JESSE",400,0,2960,0,131409,71584,56865,2960,"SHEARIN, JESSE"
NC,2012,27,"WRAY, MICHAEL H.",100,1,29714,1,131409,71584,56865,2960,"WRAY, MICHAEL H."
NC,2012,28,"LANGDON, JAMES H. JR.",200,1,25169,1,105858,80689,25169,0,"LANGDON, JAMES H. JR."
NC,2012,29,"HALL, LARRY D.",100,1,38181,1,103181,38181,65000,0,"HALL, LARRY D."
NC,2012,30,"LUEBKE, PAUL",100,1,33697,1,110530,61113,49417,0,"LUEBKE, PAUL"
NC,2012,31,"MICHAUX, H. M. (MICKEY) JR.",100,1,32497,1,136601,64795,71806,0,"MICHAUX, H. M. (MICKEY) JR."
NC,2012,32,"BASKERVILLE, NATHAN",100,0,27057,1,117417,84860,32557,0,"BASKERVILLE, NATHAN"
NC,2012,32,"BYNUM, SCOTT",200,0,11170,0,117417,84860,32557,0,"BYNUM, SCOTT"
NC,2012,33,"GILL, ROSA U.",100,1,31386,1,93050,31386,61664,0,"GILL, ROSA U."
NC,2012,34,"MAJOR, APRYL",600,0,348,0,95803,32206,62728,869,"MAJOR, APRYL"
NC,2012,34,"ROSS, DEBORAH",100,1,32206,1,95803,32206,62728,869,"ROSS, DEBORAH"
NC,2012,34,SCATTERING,600,0,521,0,95803,32206,62728,869,SCATTERING
NC,2012,35,"MALONE, CHRIS",200,0,20435,1,102426,19778,82648,0,"MALONE, CHRIS"
NC,2012,35,"MILLBERG, LORI B.",100,0,19778,0,102426,19778,82648,0,"MILLBERG, LORI B."
NC,2012,36,"BAKER, LISA",100,0,21485,0,108659,21485,87174,0,"BAKER, LISA"
NC,2012,36,"DOLLAR, NELSON",200,1,26217,1,108659,21485,87174,0,"DOLLAR, NELSON"
NC,2012,37,"STAM, PAUL JR.",200,1,24942,1,120452,70185,50267,0,"STAM, PAUL JR."
NC,2012,37,"WUNSCH, JASON ORA",100,0,18809,0,120452,70185,50267,0,"WUNSCH, JASON ORA"
NC,2012,38,"HOLLEY, YVONNE LEWIS",100,0,29665,1,115763,95380,16214,4169,"HOLLEY, YVONNE LEWIS"
NC,2012,38,"MURPHY, SHANE",400,0,4169,0,115763,95380,16214,4169,"MURPHY, SHANE"
NC,2012,39,"JACKSON, DARREN",100,1,27585,1,126616,65610,61006,0,"JACKSON, DARREN"
NC,2012,40,"AVILA, MARILYN",200,1,22613,1,117982,81466,34688,1828,"AVILA, MARILYN"
NC,2012,40,"JONES, WILLIAM (WATT)",100,0,17541,0,117982,81466,34688,1828,"JONES, WILLIAM (WATT)"
NC,2012,40,"REALE, RON",400,0,1828,0,117982,81466,34688,1828,"REALE, RON"
NC,2012,41,"MESSINA, JIM",100,0,20150,0,105942,20150,85792,0,"MESSINA, JIM"
NC,2012,41,"MURRY, TOM",200,1,21639,1,105942,20150,85792,0,"MURRY, TOM"
NC,2012,42,"LUCAS, MARVIN W.",100,1,23240,1,113891,52997,60894,0,"LUCAS, MARVIN W."
NC,2012,42,"RACZ, FRANK",200,0,6766,0,113891,52997,60894,0,"RACZ, FRANK"
NC,2012,43,"CARROLL, DIANA",200,0,10417,0,92001,23832,68169,0,"CARROLL, DIANA"
NC,2012,43,"FLOYD, ELMER",100,1,23832,1,92001,23832,68169,0,"FLOYD, ELMER"
NC,2012,44,"BUTTON, RICHARD D.",200,0,13398,0,122028,48463,73565,0,"BUTTON, RICHARD D."
NC,2012,44,"GLAZIER, RICK",100,1,17266,1,122028,48463,73565,0,"GLAZIER, RICK"
NC,2012,45,"DEES, EDDIE",100,0,12532,0,112501,45445,67056,0,"DEES, EDDIE"
NC,2012,45,"SZOKA, JOHN",200,0,16208,1,112501,45445,67056,0,"SZOKA, JOHN"
NC,2012,46,"PRIDGEN, GASTON (GL)",200,1,15431,0,112048,50569,59335,2144,"PRIDGEN, GASTON (GL)"
NC,2012,46,"WADDELL, KEN",100,0,18160,1,112048,50569,59335,2144,"WADDELL, KEN"
NC,2012,47,"GRAHAM, CHARLES",100,1,18322,1,100536,54121,46415,0,"GRAHAM, CHARLES"
NC,2012,48,"PIERCE, GARLAND E.",100,1,27193,1,89929,27193,62736,0,"PIERCE, GARLAND E."
NC,2012,49,"FULGHUM, JIM",200,0,28300,1,152213,85960,66253,0,"FULGHUM, JIM"
NC,2012,49,"KARLSSON, KEITH",100,0,24134,0,152213,85960,66253,0,"KARLSSON, KEITH"
NC,2012,50,"CHANEY, ROD",200,0,20266,0,133366,62679,70687,0,"CHANEY, ROD"
NC,2012,50,"FOUSHEE, VALERIE",100,0,24806,1,133366,62679,70687,0,"FOUSHEE, VALERIE"
NC,2012,51,"STONE, MICHAEL (MIKE)",200,1,15764,1,30297,14533,15764,0,"STONE, MICHAEL (MIKE)"
NC,2012,51,"TATUM, W. P. (BILL)",100,0,14533,0,30297,14533,15764,0,"TATUM, W. P. (BILL)"
NC,2012,52,"BOLES, JAMIE",200,1,27521,1,27521,0,27521,0,"BOLES, JAMIE"
NC,2012,53,"LANGLEY, JOE E.",100,0,13370,0,30735,13370,17365,0,"LANGLEY, JOE E."
NC,2012,53,"LEWIS, DAVID W.",200,1,17365,1,30735,13370,17365,0,"LEWIS, DAVID W."
